new_value,user_id,question_id,w,userweights,settled_value
0.9599999,796,815,0.278156311,0.769869693,1
0.26499996,10077,454,0.398957213,0.744823858,0
0.04,176,880,0.090452726,0.9749979,0
0.25,45,454,0.398957213,0.815792934,0
0.25000003,10077,454,0.398957213,0.744823858,0
0.35355338,5832,728,0.010471185,0.64644662,0
0.3287767,5836,728,0.010471185,0.6712233,0
0.50000006,5282,728,0.010471185,0.931916667,0
0.06896551,85,389,0.34054805,0.65027678,0
0.34,2075,854,0.013688151,0.754999995,0
0.89965284,9718,255,0.270137641,0.89965284,1
0.4908442,9018,761,0.025357247,0.548207472,0
0.02,796,376,0.10145289,0.8975,0
0.45200002,5839,728,0.010471185,0.54799998,0
0.42799997,5842,728,0.010471185,0.50900003,0
0.45,45,842,0.012317561,0.743892724,1
0.54,296,842,0.012317561,0.841530649,1
0.086206906,85,389,0.34054805,0.65027678,0
0.3,2075,716,0.155903887,0.698177392,0
0.44999993,2315,425,0.106626393,0.652199695,0
0.68,59,855,0.013334617,0.77021359,0
0.23,10700,454,0.404008252,0.527661315,0
0.27000004,372,454,0.419548312,0.60499983,0
0.5,5282,728,0.010471185,0.931916667,0
0.25999996,45,454,0.419548312,0.815792934,0
0.502,5847,728,0.010471185,0.498,0
0.37800002,5849,728,0.010471185,0.62199998,0
0.23,10710,454,0.419548312,0.6448225,0
0.49999997,5282,728,0.010471185,0.931916667,0
0.35000002,20,454,0.419548312,0.9499999,0
0.10681981,1963,354,0.050454091,0.89318019,0
0.44999996,176,855,0.017781467,0.64170884,0
0.5340166,5853,728,0.010471185,0.4659834,0
0.34100002,5825,728,0.010471185,0.65899998,0
0.9,176,232,0.376561369,0.740203791,1
0.165,10482,1083,0.026823756,0.835,0
0.06883928,9018,386,0.119929275,0.765,0
0.21999997,372,583,0.079488486,0.79495,0
0.22,296,189,0.155904322,0.814156559,0
0.75,59,853,0.013553761,0.8800001,1
0.57,296,1030,0.058423214,0.836630228,0
0.5757,10077,1030,0.058423214,0.852850005,0
0.07000001,296,188,0.287263597,0.814156559,0
0.5500001,176,855,0.017781467,0.64170884,0
0.37760675,5855,728,0.010471185,0.62239325,0
0.8,2075,255,0.270137641,0.698177392,1
0.050000004,296,354,0.460460992,0.874030645,0
0.555,9772,856,0.010352243,0.445,0
0.04,9643,693,0.473970376,0.7496443,0
0.020000003,9643,103,0.670058709,0.901333329,0
0.32999998,45,454,0.419548312,0.815792934,0
0.265,10713,454,0.419548312,0.18000002,0
0.23250003,10714,454,0.419548312,0.6475,0
0.26,10657,454,0.419548312,0.86000001,0
0.29512578,14,818,0.019238888,0.48729778,1
0.17034405,14,410,0.143143918,0.49909457,0
0.46580338,5858,728,0.010471185,0.53419662,0
0.46580338,5860,728,0.010471185,0.53419662,0
0.41,54,856,0.010352243,0.970000003,0
0.50000006,5282,728,0.010471185,0.931916667,0
0.4340668,9018,856,0.010352243,0.702811063,0
0.062694184,14,386,0.121842092,0.49909457,0
0.43,2315,425,0.106626393,0.652199695,0
0.43000004,176,103,0.206537827,0.795390229,0
0.93777907,9018,803,0.022636058,0.612376019,1
0.6666666,9765,748,0.027562611,0.395,1
0.26999998,10657,454,0.419548312,0.86000001,0
0.33,10077,454,0.424860047,0.744823858,0
0.2,372,454,0.435686117,0.60499983,0
0.37264526,5865,728,0.010471185,0.62735474,0
0.375,10077,454,0.463973625,0.744823858,0
0.41332263,5867,728,0.010471185,0.58667737,0
0.84,9643,447,0.346906402,0.74,1
0.3836613,5870,728,0.010471185,0.6163387,0
0.46883067,5872,728,0.010471185,0.53116933,0
0.18999998,9697,580,0.08278216,0.783625028,0
0.46000004,10229,454,0.463973625,0.780698925,0
0.45000002,10538,454,0.46984781,0.120000005,0
0.7083334,14,748,0.027562611,0.808384545,1
0.6244066,5874,728,0.010471185,0.3755934,0
0.060000002,1964,354,0.059182884,0.939999998,0
0.42000005,45,103,0.206537827,0.764666665,0
0.49,10713,454,0.46984781,0.18000002,0
0.02,9643,588,0.38216662,0.634397064,0
0.47,10593,454,0.46984781,0.09,0
0.50000006,10488,454,0.46984781,0.33,0
0.75,176,748,0.027562611,0.834698348,1
0.33859146,14,374,0.16180775,0.49909457,0
0.49,10516,454,0.46984781,0.440000015,0
0.5892033,5875,728,0.010471185,0.4107967,0
0.59660167,5877,728,0.010471185,0.40339833,0
0.00689808,14,674,0.238179677,0.842636324,0
0.01,296,674,0.238179677,0.885199163,0
0.36690626,9697,103,0.204191349,0.63309374,0
0.19905876,10718,454,0.475796367,0.64195505,0
0.35999995,9778,103,0.206537827,0.74380076,0
0.25619924,9778,103,0.206537827,0.74380076,0
0.4908442,14,761,0.025969508,0.659068657,0
0.25000003,10551,454,0.475796367,0.533333333,0
0.7099999,45,375,0.064735104,0.815792934,1
0.71999997,10164,452,0.259527228,0.659796677,1
0.52530086,5878,728,0.010471185,0.47469914,0
0.61,10164,876,0.068803161,0.769650338,0
0.02,10164,786,0.260926715,0.786457987,0
0.050000004,10164,856,0.183242145,0.745656346,0
0.22,10164,355,0.371475365,0.689593355,1
0.39,9638,420,0.222227865,0.612097498,1
0.455,10626,454,0.475796367,0.402907521,0
0.31199396,10611,454,0.475796367,0.471133865,0
0.22866398,10655,454,0.475796367,0.55999998,0
0.51,10635,454,0.475796367,0.56000001,0
0.5,10551,454,0.475796367,0.533333333,0
0.4,9638,842,0.060507761,0.652467693,1
0.38000003,10164,1039,0.016378053,0.769650338,0
0.45999995,10164,1030,0.027119812,0.786457987,0
0.050000004,9845,659,0.602447293,0.913220794,0
0.06,9845,679,0.349965291,0.866746753,0
0.10999999,10164,1041,0.034455188,0.769650338,0
0.31,10025,231,0.50239174,0.65825426,0
0.46000007,10164,420,0.222227865,0.689593355,1
0.109999985,10164,338,0.196243243,0.765328168,0
0.10000003,176,338,0.196243243,0.938992686,0
0.2,10164,454,0.173903362,0.63,0
0.23,10700,454,0.475796367,0.527661315,0
0.38,10164,842,0.060507761,0.776622076,1
0.35,276,1039,0.016378053,0.693626112,0
0.74,10164,447,0.256915943,0.63,1
0.4896504,5880,728,0.010471185,0.5103496,0
0.89,10025,328,0.289470443,0.624008523,1
0.07999999,10164,856,0.183242145,0.745656346,0
0.09000001,9638,1041,0.034455188,0.879999995,0
0.050000004,9845,84,0.533172283,0.866746753,0
0.42000002,176,1030,0.027119812,0.834700135,0
0.05,10164,588,0.26817763,0.689593355,0
0.18,10025,403,0.265518095,0.624008523,1
0.35999998,9638,420,0.222227865,0.612097498,1
0.39000002,45,420,0.222227865,0.55,1
0.33,10025,420,0.222227865,0.624008523,1
0.049999997,10164,188,0.230822728,0.859825171,0
0.22465055,10660,454,0.475796367,0.35885876,0
0.23,10700,454,0.475796367,0.527661315,0
0.24000001,45,454,0.475796367,0.815792934,0
0.42000002,10164,842,0.060507761,0.776622076,1
0.59660167,5876,728,0.010471185,0.40339833,0
0.77,10025,447,0.256915943,0.8,1
0.25,10077,1030,0.027119812,0.852850005,0
0.040000003,176,659,0.602447293,0.944496343,0
0.040000003,9845,791,0.25883672,0.866746753,0
0.080000006,20,1041,0.034455188,0.969999999,0
0.020000001,9845,229,0.503443277,0.866746753,0
0.92,10077,1042,0.027477445,0.945249995,1
0.4,10138,420,0.222227865,0.667735308,1
0.040000003,296,588,0.26817763,0.959999997,0
0.3475555,10723,454,0.475796367,0.99,0
0.61000013,9643,375,0.173646823,0.74,1
0.25000003,9643,819,0.143804869,0.74,0
0.86999995,9643,649,0.608736418,0.762022375,1
0.59660167,5882,728,0.010471185,0.40339833,0
0.01907454,1981,354,0.061943545,0.605796296,0
0.050000004,20,419,0.44051115,0.965000003,0
0.029999997,20,103,0.533172283,0.885000002,0
0.14999999,10025,355,0.371475365,0.624008523,1
0.019999998,10025,588,0.272739347,0.624008523,0
0.25,10638,454,0.481820236,0.71999997,0
0.21,10488,1119,0.092216878,0.867729565,0
0.10000001,59,880,0.090452726,0.950000003,0
0.71475434,5883,728,0.010471185,0.28524566,0
0.71475434,5887,728,0.010471185,0.28524566,0
0.5343771,5888,728,0.010471185,0.4656229,0
0.89999974,85,853,0.498810037,0.789625845,1
0.97,796,346,0.749557285,0.728064219,1
0.08,9643,580,0.404007988,0.733042466,0
0.02,296,625,0.359989138,0.885199163,0
0.14999999,9643,403,0.269249002,0.634397064,1
0.75,9643,1044,0.016897528,0.7496443,0
0.3,9643,842,0.060507761,0.712878405,1
0.6999998,45,375,0.173646823,0.815792934,1
0.19999999,176,855,0.02371126,0.64170884,0
0.37786168,5890,728,0.010471185,0.62213832,0
0.01031318,796,326,0.480444394,0.965000001,0
0.76,2075,447,0.26061631,0.43,1
0.66481024,7129,437,0.055961466,0.49764323,0
0.02,296,418,0.44778919,0.885199163,0
0.014773875,10203,583,0.364409955,0.665000015,0
0.65001166,796,375,0.173646823,0.8975,1
0.97999996,9643,529,0.189658965,0.05999994,0
0.030000003,296,588,0.272739347,0.959999997,0
0.021961046,10203,588,0.272739347,0.783571439,0
0.25034538,10663,454,0.481820236,0.4,0
0.307,10077,454,0.481820236,0.744823858,0
0.1,45,454,0.481820236,0.815792934,0
0.9100001,9643,853,0.498810037,0.73458605,1
0.94000006,296,853,0.520956129,0.989999999,1
0.9285714,5282,922,0.382971351,0.91,1
0.18999998,2075,899,0.443491816,0.643333311,0
0.66481024,6594,437,0.046408411,0.450142313,0
0.1769545,2085,437,0.103789627,0.772672079,0
0.059999995,5282,659,0.617147787,0.931250002,0
0.069999985,296,580,0.404007988,0.836630228,0
0.39000002,5282,231,0.509494405,0.526124388,0
0.037046734,10203,419,0.44778919,0.665000015,0
0.015155144,10064,418,0.44778919,0.82160355,0
0.99,296,154,0.496542197,0.788061293,1
0.72999996,2075,452,0.259527228,0.540510726,1
0.2,276,403,0.269249002,0.632305038,1
0.35,276,420,0.225231336,0.632305038,1
0.96999943,176,529,0.189658965,0.04,0
0.19999999,276,403,0.269249002,0.632305038,1
0.39999998,10138,420,0.225231336,0.667735308,1
0.294,10077,454,0.481820236,0.744823858,0
0.4,10635,454,0.481820236,0.56000001,0
0.06999793,85,741,0.06696879,0.831364674,0
0.91999996,9643,853,0.520956129,0.73458605,1
0.93887794,10064,853,0.520956129,0.9531752,1
0.8857143,9643,922,0.359245543,0.73458605,1
0.8571428,85,922,0.382971351,0.789625845,1
0.5040906,1981,437,0.031916256,0.700765258,0
0.45197892,2085,437,0.081371787,0.772672079,0
0.1664428,1354,437,0.101864935,0.726444175,0
0.17699812,2111,437,0.105750685,0.764450945,0
0.19000001,296,437,0.127519198,0.882500003,0
0.02,296,659,0.617147787,0.826089473,0
0.03,10260,705,0.53615243,0.689999993,0
0.9928331,10064,154,0.496542197,0.36196001,1
0.019999998,59,718,0.361739577,0.844904209,0
0.78,5282,447,0.26061631,0.86,1
0.2,10212,403,0.269249002,0.2,1
0.5941886,5891,728,0.010471185,0.4058114,0
0.030000001,9845,659,0.617147787,0.913220794,0
0.5,5282,897,0.443491816,0.91,0
0.58,8935,789,0.599227746,0.797024483,1
0.93,5282,867,0.182560184,0.92,1
0.12,5282,580,0.404007988,0.880460529,0
0.5,8935,469,0.409954115,0.759500011,0
0.91,8935,190,0.48309806,0.797024483,1
0.24626869,5282,934,0.055427185,0.685582102,0
0.15347184,10663,454,0.481820236,0.4,0
0.23,5282,360,0.24450358,0.685582102,0
0.5191886,5889,728,0.010471185,0.4808114,0
0.089999996,10673,454,0.481820236,0.64202646,0
0.39999998,5282,1022,0.067480731,0.92,0
0.08,5282,580,0.404007988,0.880460529,0
0.07000001,5282,194,0.476637214,0.818421054,0
0.45,5282,1037,0.017397229,0.92,0
0.45000002,5282,880,0.050614377,0.915000005,0
0.39999998,10164,1030,0.028180689,0.786457987,0
0.5083333,85,898,0.443491816,0.789625845,1
0.99,8935,465,0.74955711,0.790512247,1
0.18,5282,403,0.269249002,0.685582102,1
0.29,5282,842,0.060507761,0.782543855,1
0.3,45,842,0.061665276,0.743892724,1
0.120000005,10804,454,0.481820236,0.741033613,0
0.119999975,10731,454,0.481820236,0.745,0
0.5357142,10213,897,0.443491816,0.4642858,0
0.010000001,8935,786,0.268177337,0.790512247,0
0.8099999,296,1023,0.058071547,0.766979782,0
0.90000004,45,190,0.48309806,0.771082947,1
0.17000002,9638,417,0.413577008,0.599606319,0
0.02,45,718,0.23891011,0.660541474,0
0.29104477,10213,934,0.055427185,0.70895523,0
0.43659428,5892,728,0.010471185,0.56340572,0
0.050000004,9638,659,0.617147787,0.850500001,0
0.019999998,45,786,0.268177337,0.837541475,0
0.049999997,8935,183,0.528871421,0.784525399,0
0.1,9638,580,0.411704699,0.763164538,0
0.8099999,9845,1023,0.058071547,0.866746753,0
0.92,176,190,0.48309806,0.730407583,1
0.030000001,8935,718,0.23891011,0.754720809,0
0.6875,9018,748,0.027562611,0.702811063,1
0.5,10753,454,0.481820236,0.12,0
0.5,10635,454,0.481820236,0.56000001,0
0.29,10077,454,0.481820236,0.744823858,0
0.59,9638,778,0.290577268,0.747166667,1
0.04,45,183,0.528871421,0.654999995,0
0.04,9845,229,0.510539022,0.866746753,0
0.050000004,9845,229,0.510539022,0.866746753,0
0.46,45,469,0.409954115,0.85866668,0
0.87000024,9845,1023,0.058071547,0.866746753,0
0.7999999,9845,1023,0.058071547,0.866746753,0
0.91,176,190,0.48309806,0.730407583,1
0.120000005,9638,213,0.479999717,0.612097498,0
0.32,2283,15,0.913631944,0.704641498,0
0.73,176,447,0.264369974,0.64170884,1
0.9,9638,875,0.070482048,0.879999995,1
0.22000001,20,454,0.176105083,0.9499999,0
0.85,296,853,0.052108052,0.989999999,1
0.92,9638,853,0.520956129,0.77880509,1
0.9285714,9638,922,0.382971351,0.77880509,1
0.07,10260,937,0.230406008,0.657888303,0
0.0904714,367,1041,0.03690645,0.868488903,0
0.08,45,1041,0.03690645,0.89999999,0
0.099999994,296,183,0.25452824,0.87,0
0.08173293,10033,386,0.460317067,0.766502016,0
0.07999999,9638,102,0.539299266,0.853333333,0
0.20000002,45,454,0.176105083,0.815792934,0
0.74999994,276,1040,0.017911708,0.716681849,0
0.06000001,9638,741,0.06696879,0.689331196,0
0.75368714,367,447,0.26061631,0.9867,1
0.44,10164,1030,0.029283066,0.786457987,0
0.70457745,367,452,0.263276934,0.98835,1
0.14,9638,403,0.269249002,0.612097498,1
0.050000004,9638,679,0.357541399,0.879999995,0
0.06999999,9638,1041,0.03690645,0.879999995,0
0.020000001,9638,386,0.460317067,0.78499997,0
0.12000002,9638,355,0.376842522,0.612097498,1
0.05,9638,199,0.381155941,0.65499997,0
0.6,10587,454,0.481820236,0.19999999,0
0.5,10587,454,0.481820236,0.19999999,0
0.12,10619,454,0.481820236,0.26,0
0.47,10593,454,0.481820236,0.09,0
0.76000005,296,1040,0.017911708,0.890099584,0
0.95390546,796,789,0.599227746,0.783227714,1
0.97999996,45,789,0.599227746,0.771082947,1
0.26569727,10033,410,0.634006503,0.766502016,0
0.5725,10037,778,0.298851537,0.739850463,1
0.645,10218,778,0.290577268,0.645,1
0.10000001,10164,704,0.351343912,0.745656346,0
0.07,10164,856,0.18969741,0.745656346,0
0.082386926,10033,583,0.371156896,0.783029921,0
0.13,176,702,0.314425796,0.886845517,0
0.12,10619,454,0.481820236,0.26,0
0.50000006,10587,454,0.481820236,0.19999999,0
0.21999997,10652,454,0.481820236,0.45999997,0
0.37,276,1036,0.020602491,0.693626112,0
0.37,10164,842,0.061665276,0.776622076,1
0.37,10164,1039,0.017300925,0.769650338,0
0.30000004,10229,454,0.481820236,0.780698925,0
0.34000003,372,454,0.487920371,0.60499983,0
0.03999999,176,410,0.634006503,0.64170884,0
0.010000001,296,372,0.60372127,0.90000002,0
0.06852337,10033,419,0.455187477,0.783029921,0
0.04000001,176,386,0.460317067,0.64170884,0
0.04,296,583,0.371156896,0.895000005,0
0.092799075,10037,702,0.314425796,0.838317344,0
0.07000001,176,702,0.314425796,0.886845517,0
0.92947805,14,803,0.022636058,0.76507968,1
0.9200001,296,803,0.022636058,0.874030645,1
0.019783761,1981,354,0.0694218,0.605796296,0
0.75,176,748,0.027562611,0.834698348,1
0.37,10516,454,0.494097737,0.440000015,0
0.15,296,937,0.230406008,0.841530649,0
0.38,10203,454,0.494097737,0.33,0
0.33,45,454,0.506688086,0.815792934,0
0.74,10260,748,0.247941871,0.689999993,1
0.30000004,45,454,0.506688086,0.815792934,0
0.3,20,454,0.519599257,0.9499999,0
0.43659428,5893,728,0.010471185,0.56340572,0
0.09999999,372,687,0.20984328,0.831586009,0
0.030000001,45,674,0.238179677,0.904000002,0
0.42999995,9685,425,0.108357007,0.838750003,0
0.15,59,195,0.232501958,0.841851843,0
0.27999997,372,454,0.526177697,0.60499983,0
0.29999998,10603,454,0.526177697,0.640000015,0
0.225,10844,454,0.532839424,0.775,0
0.18800002,2283,728,0.21870514,0.844833325,0
0.8,2075,255,0.274766899,0.698177392,1
0.28,45,76,0.671383299,0.89999999,0
0.32999998,176,103,0.206537827,0.795390229,0
0.93000007,296,803,0.022636058,0.874030645,1
0.27,176,454,0.54641697,0.64170884,0
0.32999998,10519,454,0.54641697,0.706236552,0
0.030000001,10518,551,0.276214543,0.77358916,0
0.57500005,9780,855,0.017781467,0.42499995,0
0.7799999,821,853,0.013553761,0.5,1
0.50000006,45,420,0.294601394,0.55,1
0.35000002,9780,856,0.010352243,0.807378283,0
0.2771378,1573,454,0.574618807,0.651429509,0
0.4,45,420,0.294601394,0.55,1
0.425,9780,358,0.111257805,0.575,0
0.89965284,9718,255,0.274766899,0.89965284,1
0.049999997,2075,702,0.052024012,0.574666667,0
0.035243414,9780,702,0.052024012,0.886067434,0
0.32999998,176,454,0.604276205,0.64170884,0
0.33000004,9643,454,0.627519515,0.74,0
0.42499998,9781,855,0.017781467,0.5,0
0.33000004,176,401,0.394174371,0.782552966,0
0.8,2075,255,0.279475487,0.698177392,1
0.35000002,2299,15,0.934386084,0.616666675,0
0.68999994,101,649,0.087799258,0.70547852,1
0.5842201,9779,715,0.051785789,0.5842201,1
0.7,2075,715,0.051785789,0.698177392,1
0.40000004,45,856,0.010352243,0.716702501,0
0.22,9765,856,0.010352243,0.395,0
0.4499999,2315,425,0.11011571,0.652199695,0
0.33999997,296,624,0.071769772,0.885199163,0
0.47,2283,1032,0.013567978,0.734417505,1
0.7,176,1032,0.032060507,0.834700135,1
0.70300186,10077,1032,0.035822687,0.852850005,1
0.97,176,815,0.316110348,0.949999999,1
0.5865096,101,765,0.144310214,0.995403079,0
0.42029715,5896,728,0.010471185,0.57970285,0
0.15,10260,76,0.671383299,0.712380851,0
0.75698185,9712,764,0.162926749,0.75698185,1
0.23,296,401,0.394174371,0.841530649,0
0.49999997,176,855,0.017781467,0.64170884,0
0.45000002,8,855,0.020533412,0.675766627,0
0.71999997,176,1032,0.036830287,0.834700135,1
0.13141231,1901,418,0.113050067,0.86858769,0
0.7,5122,1032,0.036830287,0.756954846,1
0.29999995,296,401,0.394174371,0.841530649,0
0.21000001,176,584,0.247197322,0.886845517,0
0.82,1993,671,0.046406039,0.792322045,1
0.72999996,1968,671,0.046406039,0.736666653,1
0.615,2111,671,0.046406039,0.722904002,1
0.5575,2111,671,0.046406039,0.722904002,1
0.3015637,9783,358,0.111257805,0.72421815,0
0.89965284,9718,255,0.279475487,0.89965284,1
0.25,59,692,0.153705353,0.687640115,0
0.39999992,10518,584,0.565118664,0.842218009,0
0.009999999,10518,338,0.546000544,0.910846857,0
0.14000002,10488,1101,0.131379113,0.85999998,0
0.08,10656,1101,0.131379113,0.92,0
0.64,10656,1109,0.103954179,0.92,0
0.70000005,45,375,0.219632739,0.815792934,1
0.16,85,899,0.022537313,0.789625845,0
0.35000005,176,584,0.565118664,0.886845517,0
0.42,10590,454,0.526177697,0.26500005,0
0.88,10656,1032,0.236238304,0.88,1
0.45000002,10518,1087,0.140417198,0.54999998,0
0.06,176,1101,0.131379113,0.905952383,0
0.0566582,10844,1101,0.131379113,0.9433418,0
0.21999998,10518,1037,0.219599688,0.95,0
0.049999993,10518,1051,0.165354238,0.95,0
0.67,10518,1109,0.103954179,0.95,0
0.04,176,551,0.276214543,0.834698348,0
0.40999988,2075,103,0.208911269,0.953333337,0
0.39999992,5282,103,0.208911269,0.921333332,0
0.71141785,10799,452,0.917091533,0.821996948,1
0.19999999,10799,454,0.526177697,0.884622161,0
0.42,10590,454,0.526177697,0.26500005,0
0.16000003,10846,1128,0.063754654,0.83999997,0
0.05,10518,1085,0.140417198,0.91792343,0
0.06,10616,1068,0.164156092,0.5031594,0
0.22,10518,1037,0.219599688,0.95,0
0.19000001,10723,1037,0.219599688,0.80999999,0
0.06,176,1051,0.170474329,0.949999999,0
0.050000004,10659,1051,0.170474329,0.816333335,0
0.17000002,10659,1031,0.207864933,0.816333335,0
0.59999996,9845,375,0.482501169,0.854999985,1
0.49999997,9781,855,0.02371126,0.5,0
0.55,796,867,0.009999963,0.769869693,1
0.37,45,855,0.020533412,0.815792934,0
0.18999997,5282,410,0.148245134,0.86,0
0.120000005,296,183,0.174199607,0.87,0
0.74999994,59,255,0.284264764,0.844904209,1
0.37,372,454,0.526177697,0.60499983,0
0.35,176,855,0.02371126,0.64170884,0
0.0001,9778,354,0.481939777,0.98,0
0.11,5282,418,0.11681651,0.942500003,0
0.51,796,861,0.009999982,0.79757244,0
0.9600001,2075,815,0.408261384,0.80000001,1
0.15499999,10844,633,0.26590236,#N/A,0
0.90000004,10027,1032,0.099975841,0.924285722,1
0.92999995,45,445,0.467584187,0.55,1
0.05,10518,1101,0.131379113,0.95,0
0.23,10656,1119,0.096017956,0.77,0
0.04,10518,1036,0.211564477,0.95,0
0.77999985,5282,375,0.066273953,0.86,1
0.0526,10077,633,0.26590236,#N/A,0
0.040000003,10723,633,0.26590236,#N/A,0
0.35000002,176,855,0.02371126,0.64170884,0
0.46214858,5901,728,0.010471185,0.53785142,0
0.5,9845,1058,0.048178524,0.866746753,1
0.30999997,10513,584,0.247197322,0.694000003,0
0.09000001,5282,188,0.095174448,0.920666666,0
0.3212614,10512,454,0.253644475,0.6787386,0
0.71999997,176,1032,0.036830287,0.834700135,1
0.75,9638,1032,0.036830287,0.763164538,1
0.049580783,10513,1043,0.038173027,0.975254397,0
0.020000001,9845,84,0.751165273,0.866746753,0
0.25,296,625,0.081507017,0.885199163,0
0.73999995,59,375,0.066273953,0.77021359,1
0.10999999,5282,372,0.149644196,0.86,0
0.4499999,2315,425,0.111902957,0.652199695,0
0.25000003,296,12,0.934691797,0.841530649,0
0.05,10518,1101,0.131379113,0.95,0
0.127,10077,1101,0.131379113,0.961849998,0
0.19700003,10077,1037,0.219599688,0.961849998,0
0.75999975,9685,375,0.219632739,0.6100001,1
0.65,4769,853,0.014783993,0.820000004,1
0.49999994,5282,728,0.010471185,0.931916667,0
0.20059606,2283,183,0.174199607,0.844999995,0
0.2,296,326,0.141003797,0.970000001,0
0.24000001,296,338,0.076514936,0.885199163,0
0.25,10723,454,0.526177697,0.99,0
0.6000001,4769,853,0.014783993,0.820000004,1
0.6,4769,853,0.014783993,0.820000004,1
0.503,5909,728,0.010471185,0.497,0
0.64,2283,853,0.014783993,0.734402545,1
0.56,101,686,0.076763184,0.704016527,0
0.7499998,45,103,0.22630686,0.764666665,0
0.21748568,10799,454,0.526177697,0.884622161,0
0.097964264,2084,354,0.072660068,0.641418101,0
0.61999995,4769,853,0.014783993,0.820000004,1
0.62,4769,853,0.014783993,0.820000004,1
0.78000003,821,853,0.015440371,0.5,1
0.10469738,9741,386,0.125759739,0.97888144,0
0.32,10659,584,0.565118664,0.786249997,0
0.8499999,10590,1032,0.236238304,0.878590099,1
0.43000004,10659,1087,0.145818305,0.58,0
0.09,10590,1101,0.131379113,0.91,0
0.21999997,10590,1037,0.22609379,0.91,0
0.08,10659,1113,0.094147818,0.868166668,0
0.78000003,5122,375,0.067057041,0.82499999,1
0.4535,5910,728,0.010471185,0.5465,0
0.25000003,59,855,0.02371126,0.77021359,0
0.21,88,183,0.174199607,0.593604735,0
0.38000003,296,670,0.063895618,0.879030647,0
0.02,9685,192,0.62306695,0.881666666,0
0.76,45,417,0.570052374,0.716702501,0
0.50078183,9794,358,0.114475646,0.49921817,0
0.5,2075,358,0.114475646,0.651021451,0
0.84,9685,343,0.319102846,0.72090911,1
0.14,10659,1094,0.131379113,0.78925,0
0.325,45,1025,0.071953535,0.904000002,0
0.64,296,853,0.014783993,0.989999999,1
0.56,101,778,0.029892289,0.722798696,1
0.17,176,183,0.174199607,0.75,0
0.4499999,2315,425,0.113719213,0.652199695,0
0.83,9685,417,0.570052374,0.817499991,0
0.74,45,748,0.029992579,0.716702501,1
0.19699998,10077,1037,0.22609379,0.961849998,0
0.050000004,10590,551,0.279404602,0.949999996,0
0.5,5282,728,0.010471185,0.931916667,0
0.745,101,649,0.092045283,0.70547852,1
0.099999964,2299,386,0.12776555,0.86999997,0
0.43,296,425,0.113719213,0.890099584,0
0.02,9685,102,0.670058709,0.965000002,0
0.9599999,9685,190,0.623928587,0.881666666,1
0.45999992,10616,584,0.565118664,0.62500006,0
0.13,9845,1096,0.180721797,0.584859041,1
0.04,9685,188,0.287263597,0.927500001,0
0.08,10077,1113,0.094147818,0.962132711,0
0.51941955,45,861,0.010175262,0.837541475,0
0.54,8920,861,0.010353615,0.830113502,0
0.53,296,861,0.010353615,0.836630228,0
0.105000004,9800,418,0.124730029,0.963950794,0
0.029999997,9685,220,0.62045873,0.885833333,0
0.030000001,9685,172,0.629018569,0.881666666,0
0.4,45,584,0.217431261,0.810351252,0
0.7,5282,853,0.015440371,0.91,1
0.12,10616,1094,0.131379113,0.79500002,0
0.78,821,853,0.01612589,0.5,1
0.5207357,124,301,0.010604114,#N/A,0
0.31000006,114,292,0.013395851,#N/A,0
0.02,9797,705,0.057970211,0.98,0
0.020000001,9685,183,0.684074208,0.955000005,0
0.4499997,2075,103,0.22630686,0.953333337,0
0.22000001,3026,127,0.258553913,0.77999999,0
0.41549996,5914,728,0.010471185,0.58450004,0
0.38999996,45,855,0.027380928,0.815792934,0
0.74,296,853,0.015440371,0.989999999,1
0.85999995,176,1032,0.128326857,0.834700135,1
0.8999999,10077,867,0.528319538,0.961849998,1
0.05,10616,1113,0.094147818,0.95,0
0.75000006,2283,375,0.067849382,0.77,1
0.6,45,819,0.239223204,0.815792934,0
0.79999995,59,343,0.319102846,0.847956575,1
0.34999996,2283,855,0.027380928,0.77,0
0.48475,5915,728,0.010471185,0.51525,0
0.71999997,2283,853,0.01612589,0.734402545,1
0.39,59,346,0.200140455,0.858978293,1
0.28,59,346,0.200140455,0.858978293,1
0.4,2283,670,0.065272368,0.797750844,0
0.82,10688,1032,0.139462803,0.82,1
0.79999995,10229,1032,0.194545734,0.727355002,1
0.80999994,10710,1032,0.200017804,0.76225001,1
0.73000026,45,375,0.219632739,0.815792934,1
0.41828895,3437,127,0.258553913,0.58171105,0
0.39,2075,346,0.200140455,0.574126112,1
0.85499996,10736,1032,0.20564379,0.801852907,1
0.45,5122,346,0.200140455,0.663181811,1
0.45,2283,855,0.03161853,0.77,0
0.81600004,10077,1032,0.223489143,0.852850005,1
0.74999994,10601,1032,0.223489143,0.737499955,1
0.73000026,45,375,0.219632739,0.815792934,1
0.12130034,9778,341,0.07872435,0.954561711,0
0.8,176,1032,0.223489143,0.834700135,1
0.84999996,10518,1032,0.236238304,0.917206684,1
0.6968373,10506,839,0.120241921,0.979999999,0
0.6999998,5122,764,0.215373341,0.679841547,1
0.5199999,5122,765,0.188463425,0.679841547,0
0.44437504,5920,728,0.010471185,0.55562496,0
0.07,9845,1043,0.038173027,0.866746753,0
0.43999997,59,129,0.257799242,0.847956575,1
0.39999998,296,129,0.257799242,0.959999997,1
0.55,45,1031,0.034020099,0.89999999,0
0.9200001,10077,867,0.528319538,0.961849998,1
